Localidad;Tarifa;fecha;Consumokws;anio;mes
Río Grande;COMERCIAL;01/07/2003;1729455;2003;7
Río Grande;INDUSTRIAL;01/07/2003;4160088;2003;7
Río Grande;OFICIAL;01/07/2003;1237627;2003;7
Río Grande;RESIDENCIAL;01/07/2003;3371755;2003;7
Río Grande;PROMOCIONAL;01/07/2003;-9;2003;7
Río Grande;ALUMB.PUBLICO;01/07/2003;797670,6;2003;7
Río Grande;LUZ DE OBRA;01/07/2003;315364;2003;7
Río Grande;JUB. Y PENS.;01/07/2003;-9;2003;7
Río Grande;BASE NAVAL;01/07/2003;-9;2003;7
Río Grande;GRANES DEMANDAS;01/07/2003;-9;2003;7
Río Grande;MEDIANAS DEMANDAS;01/07/2003;-9;2003;7
Río Grande;SERVICIO RESIDENCIAL;01/07/2003;-9;2003;7
Río Grande;USO GENERAL;01/07/2003;-9;2003;7
Ushuaia;COMERCIAL;01/07/2003;848526;2003;7
Ushuaia;INDUSTRIAL;01/07/2003;2462743;2003;7
Ushuaia;OFICIAL;01/07/2003;698582;2003;7
Ushuaia;RESIDENCIAL;01/07/2003;3266657;2003;7
Ushuaia;PROMOCIONAL;01/07/2003;-9;2003;7
Ushuaia;LUZ DE OBRA;01/07/2003;-9;2003;7
Ushuaia;BASE NAVAL;01/07/2003;-9;2003;7
Ushuaia;SERVICIOS SANITARIOS (3);01/07/2003;-9;2003;7
Ushuaia;ALUMB.PUBLICO;01/07/2003;-9;2003;7
Ushuaia;GRANES DEMANDAS;01/07/2003;-9;2003;7
Ushuaia;MEDIANAS DEMANDAS;01/07/2003;-9;2003;7
Ushuaia;USO RESIDENCIAL;01/07/2003;-9;2003;7
Ushuaia;USO GENERAL;01/07/2003;-9;2003;7
Ushuaia;ALUMB.PUBLICO;01/07/2003;940066;2003;7
Tolhuin;USO RESIDENCIAL;01/07/2003;-9;2003;7
Tolhuin;USO GENERAL;01/07/2003;-9;2003;7
Tolhuin;MEDIANAS DEMANDAS;01/07/2003;-9;2003;7
Tolhuin;GRANDES DEMANDAS;01/07/2003;-9;2003;7
Tolhuin;ALUMB.PUBLICO;01/07/2003;-9;2003;7
Río Grande;COMERCIAL;01/08/2003;1635257;2003;8
Río Grande;INDUSTRIAL;01/08/2003;4083268;2003;8
Río Grande;OFICIAL;01/08/2003;1208163;2003;8
Río Grande;RESIDENCIAL;01/08/2003;3330953;2003;8
Río Grande;PROMOCIONAL;01/08/2003;-9;2003;8
Río Grande;ALUMB.PUBLICO;01/08/2003;697454;2003;8
Río Grande;LUZ DE OBRA;01/08/2003;294702;2003;8
Río Grande;JUB. Y PENS.;01/08/2003;-9;2003;8
Río Grande;BASE NAVAL;01/08/2003;-9;2003;8
Río Grande;GRANES DEMANDAS;01/08/2003;-9;2003;8
Río Grande;MEDIANAS DEMANDAS;01/08/2003;-9;2003;8
Río Grande;SERVICIO RESIDENCIAL;01/08/2003;-9;2003;8
Río Grande;USO GENERAL;01/08/2003;-9;2003;8
Ushuaia;COMERCIAL;01/08/2003;1849909;2003;8
Ushuaia;INDUSTRIAL;01/08/2003;3380964;2003;8
Ushuaia;OFICIAL;01/08/2003;869984;2003;8
Ushuaia;RESIDENCIAL;01/08/2003;3104272;2003;8
Ushuaia;PROMOCIONAL;01/08/2003;-9;2003;8
Ushuaia;LUZ DE OBRA;01/08/2003;-9;2003;8
Ushuaia;BASE NAVAL;01/08/2003;-9;2003;8
Ushuaia;SERVICIOS SANITARIOS (3);01/08/2003;-9;2003;8
Ushuaia;ALUMB.PUBLICO;01/08/2003;-9;2003;8
Ushuaia;GRANES DEMANDAS;01/08/2003;-9;2003;8
Ushuaia;MEDIANAS DEMANDAS;01/08/2003;-9;2003;8
Ushuaia;USO RESIDENCIAL;01/08/2003;-9;2003;8
Ushuaia;USO GENERAL;01/08/2003;-9;2003;8
Ushuaia;ALUMB.PUBLICO;01/08/2003;838284;2003;8
Tolhuin;USO RESIDENCIAL;01/08/2003;-9;2003;8
Tolhuin;USO GENERAL;01/08/2003;-9;2003;8
Tolhuin;MEDIANAS DEMANDAS;01/08/2003;-9;2003;8
Tolhuin;GRANDES DEMANDAS;01/08/2003;-9;2003;8
Tolhuin;ALUMB.PUBLICO;01/08/2003;-9;2003;8
Río Grande;COMERCIAL;01/09/2003;1671577;2003;9
Río Grande;INDUSTRIAL;01/09/2003;4284031;2003;9
Río Grande;OFICIAL;01/09/2003;1212020;2003;9
Río Grande;RESIDENCIAL;01/09/2003;3203996;2003;9
Río Grande;PROMOCIONAL;01/09/2003;-9;2003;9
Río Grande;ALUMB.PUBLICO;01/09/2003;571116;2003;9
Río Grande;LUZ DE OBRA;01/09/2003;281890;2003;9
Río Grande;JUB. Y PENS.;01/09/2003;-9;2003;9
Río Grande;BASE NAVAL;01/09/2003;-9;2003;9
Río Grande;GRANES DEMANDAS;01/09/2003;-9;2003;9
Río Grande;MEDIANAS DEMANDAS;01/09/2003;-9;2003;9
Río Grande;SERVICIO RESIDENCIAL;01/09/2003;-9;2003;9
Río Grande;USO GENERAL;01/09/2003;-9;2003;9
Ushuaia;COMERCIAL;01/09/2003;865896;2003;9
Ushuaia;INDUSTRIAL;01/09/2003;2653157;2003;9
Ushuaia;OFICIAL;01/09/2003;731495;2003;9
Ushuaia;RESIDENCIAL;01/09/2003;3129828;2003;9
Ushuaia;PROMOCIONAL;01/09/2003;-9;2003;9
Ushuaia;LUZ DE OBRA;01/09/2003;-9;2003;9
Ushuaia;BASE NAVAL;01/09/2003;-9;2003;9
Ushuaia;SERVICIOS SANITARIOS (3);01/09/2003;-9;2003;9
Ushuaia;ALUMB.PUBLICO;01/09/2003;-9;2003;9
Ushuaia;GRANES DEMANDAS;01/09/2003;-9;2003;9
Ushuaia;MEDIANAS DEMANDAS;01/09/2003;-9;2003;9
Ushuaia;USO RESIDENCIAL;01/09/2003;-9;2003;9
Ushuaia;USO GENERAL;01/09/2003;-9;2003;9
Ushuaia;ALUMB.PUBLICO;01/09/2003;678355;2003;9
Tolhuin;USO RESIDENCIAL;01/09/2003;-9;2003;9
Tolhuin;USO GENERAL;01/09/2003;-9;2003;9
Tolhuin;MEDIANAS DEMANDAS;01/09/2003;-9;2003;9
Tolhuin;GRANDES DEMANDAS;01/09/2003;-9;2003;9
Tolhuin;ALUMB.PUBLICO;01/09/2003;-9;2003;9
Río Grande;COMERCIAL;01/10/2003;1603377;2003;10
Río Grande;INDUSTRIAL;01/10/2003;4407185;2003;10
Río Grande;OFICIAL;01/10/2003;1082657;2003;10
Río Grande;RESIDENCIAL;01/10/2003;2926458;2003;10
Río Grande;PROMOCIONAL;01/10/2003;-9;2003;10
Río Grande;ALUMB.PUBLICO;01/10/2003;-9;2003;10
Río Grande;LUZ DE OBRA;01/10/2003;263212;2003;10
Río Grande;JUB. Y PENS.;01/10/2003;-9;2003;10
Río Grande;BASE NAVAL;01/10/2003;-9;2003;10
Río Grande;GRANES DEMANDAS;01/10/2003;-9;2003;10
Río Grande;MEDIANAS DEMANDAS;01/10/2003;-9;2003;10
Río Grande;SERVICIO RESIDENCIAL;01/10/2003;-9;2003;10
Río Grande;USO GENERAL;01/10/2003;-9;2003;10
Ushuaia;COMERCIAL;01/10/2003;2030873;2003;10
Ushuaia;INDUSTRIAL;01/10/2003;3427488;2003;10
Ushuaia;OFICIAL;01/10/2003;817078;2003;10
Ushuaia;RESIDENCIAL;01/10/2003;2907169;2003;10
Ushuaia;PROMOCIONAL;01/10/2003;-9;2003;10
Ushuaia;LUZ DE OBRA;01/10/2003;-9;2003;10
Ushuaia;BASE NAVAL;01/10/2003;-9;2003;10
Ushuaia;SERVICIOS SANITARIOS (3);01/10/2003;-9;2003;10
Ushuaia;ALUMB.PUBLICO;01/10/2003;-9;2003;10
Ushuaia;GRANES DEMANDAS;01/10/2003;-9;2003;10
Ushuaia;MEDIANAS DEMANDAS;01/10/2003;-9;2003;10
Ushuaia;USO RESIDENCIAL;01/10/2003;-9;2003;10
Ushuaia;USO GENERAL;01/10/2003;-9;2003;10
Ushuaia;ALUMB.PUBLICO;01/10/2003;555605;2003;10
Tolhuin;USO RESIDENCIAL;01/10/2003;-9;2003;10
Tolhuin;USO GENERAL;01/10/2003;-9;2003;10
Tolhuin;MEDIANAS DEMANDAS;01/10/2003;-9;2003;10
Tolhuin;GRANDES DEMANDAS;01/10/2003;-9;2003;10
Tolhuin;ALUMB.PUBLICO;01/10/2003;-9;2003;10
Río Grande;COMERCIAL;01/11/2003;1614262;2003;11
Río Grande;INDUSTRIAL;01/11/2003;4053756;2003;11
Río Grande;OFICIAL;01/11/2003;1119783;2003;11
Río Grande;RESIDENCIAL;01/11/2003;2930459;2003;11
Río Grande;PROMOCIONAL;01/11/2003;-9;2003;11
Río Grande;ALUMB.PUBLICO;01/11/2003;363438;2003;11
Río Grande;LUZ DE OBRA;01/11/2003;265453;2003;11
Río Grande;JUB. Y PENS.;01/11/2003;-9;2003;11
Río Grande;BASE NAVAL;01/11/2003;-9;2003;11
Río Grande;GRANES DEMANDAS;01/11/2003;-9;2003;11
Río Grande;MEDIANAS DEMANDAS;01/11/2003;-9;2003;11
Río Grande;SERVICIO RESIDENCIAL;01/11/2003;-9;2003;11
Río Grande;USO GENERAL;01/11/2003;-9;2003;11
Ushuaia;COMERCIAL;01/11/2003;803415;2003;11
Ushuaia;INDUSTRIAL;01/11/2003;3289658;2003;11
Ushuaia;OFICIAL;01/11/2003;596009;2003;11
Ushuaia;RESIDENCIAL;01/11/2003;2933660;2003;11
Ushuaia;PROMOCIONAL;01/11/2003;-9;2003;11
Ushuaia;LUZ DE OBRA;01/11/2003;-9;2003;11
Ushuaia;BASE NAVAL;01/11/2003;-9;2003;11
Ushuaia;SERVICIOS SANITARIOS (3);01/11/2003;-9;2003;11
Ushuaia;ALUMB.PUBLICO;01/11/2003;-9;2003;11
Ushuaia;GRANES DEMANDAS;01/11/2003;-9;2003;11
Ushuaia;MEDIANAS DEMANDAS;01/11/2003;-9;2003;11
Ushuaia;USO RESIDENCIAL;01/11/2003;-9;2003;11
Ushuaia;USO GENERAL;01/11/2003;-9;2003;11
Ushuaia;ALUMB.PUBLICO;01/11/2003;431006;2003;11
Tolhuin;USO RESIDENCIAL;01/11/2003;-9;2003;11
Tolhuin;USO GENERAL;01/11/2003;-9;2003;11
Tolhuin;MEDIANAS DEMANDAS;01/11/2003;-9;2003;11
Tolhuin;GRANDES DEMANDAS;01/11/2003;-9;2003;11
Tolhuin;ALUMB.PUBLICO;01/11/2003;-9;2003;11
Río Grande;COMERCIAL;01/12/2003;1666987;2003;12
Río Grande;INDUSTRIAL;01/12/2003;3605426;2003;12
Río Grande;OFICIAL;01/12/2003;1057102;2003;12
Río Grande;RESIDENCIAL;01/12/2003;2846586;2003;12
Río Grande;PROMOCIONAL;01/12/2003;-9;2003;12
Río Grande;ALUMB.PUBLICO;01/12/2003;323157;2003;12
Río Grande;LUZ DE OBRA;01/12/2003;262986;2003;12
Río Grande;JUB. Y PENS.;01/12/2003;-9;2003;12
Río Grande;BASE NAVAL;01/12/2003;-9;2003;12
Río Grande;GRANES DEMANDAS;01/12/2003;-9;2003;12
Río Grande;MEDIANAS DEMANDAS;01/12/2003;-9;2003;12
Río Grande;SERVICIO RESIDENCIAL;01/12/2003;-9;2003;12
Río Grande;USO GENERAL;01/12/2003;-9;2003;12
Ushuaia;COMERCIAL;01/12/2003;1939619;2003;12
Ushuaia;INDUSTRIAL;01/12/2003;3362275;2003;12
Ushuaia;OFICIAL;01/12/2003;700984;2003;12
Ushuaia;RESIDENCIAL;01/12/2003;2589529;2003;12
Ushuaia;PROMOCIONAL;01/12/2003;-9;2003;12
Ushuaia;LUZ DE OBRA;01/12/2003;-9;2003;12
Ushuaia;BASE NAVAL;01/12/2003;-9;2003;12
Ushuaia;SERVICIOS SANITARIOS (3);01/12/2003;-9;2003;12
Ushuaia;ALUMB.PUBLICO;01/12/2003;-9;2003;12
Ushuaia;GRANES DEMANDAS;01/12/2003;-9;2003;12
Ushuaia;MEDIANAS DEMANDAS;01/12/2003;-9;2003;12
Ushuaia;USO RESIDENCIAL;01/12/2003;-9;2003;12
Ushuaia;USO GENERAL;01/12/2003;-9;2003;12
Ushuaia;ALUMB.PUBLICO;01/12/2003;389824;2003;12
Tolhuin;USO RESIDENCIAL;01/12/2003;-9;2003;12
Tolhuin;USO GENERAL;01/12/2003;-9;2003;12
Tolhuin;MEDIANAS DEMANDAS;01/12/2003;-9;2003;12
Tolhuin;GRANDES DEMANDAS;01/12/2003;-9;2003;12
Tolhuin;ALUMB.PUBLICO;01/12/2003;-9;2003;12
Río Grande;COMERCIAL;01/01/2004;1552942;2004;1
Río Grande;INDUSTRIAL;01/01/2004;3958938;2004;1
Río Grande;OFICIAL;01/01/2004;830384;2004;1
Río Grande;RESIDENCIAL;01/01/2004;2789458;2004;1
Río Grande;PROMOCIONAL;01/01/2004;-9;2004;1
Río Grande;ALUMB.PUBLICO;01/01/2004;323199;2004;1
Río Grande;LUZ DE OBRA;01/01/2004;256248;2004;1
Río Grande;JUB. Y PENS.;01/01/2004;-9;2004;1
Río Grande;BASE NAVAL;01/01/2004;-9;2004;1
Río Grande;GRANES DEMANDAS;01/01/2004;-9;2004;1
Río Grande;MEDIANAS DEMANDAS;01/01/2004;-9;2004;1
Río Grande;SERVICIO RESIDENCIAL;01/01/2004;-9;2004;1
Río Grande;USO GENERAL;01/01/2004;-9;2004;1
Ushuaia;COMERCIAL;01/01/2004;843993;2004;1
Ushuaia;INDUSTRIAL;01/01/2004;3446558;2004;1
Ushuaia;OFICIAL;01/01/2004;499807;2004;1
Ushuaia;RESIDENCIAL;01/01/2004;2887686;2004;1
Ushuaia;PROMOCIONAL;01/01/2004;-9;2004;1
Ushuaia;LUZ DE OBRA;01/01/2004;-9;2004;1
Ushuaia;BASE NAVAL;01/01/2004;-9;2004;1
Ushuaia;SERVICIOS SANITARIOS (3);01/01/2004;-9;2004;1
Ushuaia;ALUMB.PUBLICO;01/01/2004;-9;2004;1
Ushuaia;GRANES DEMANDAS;01/01/2004;-9;2004;1
Ushuaia;MEDIANAS DEMANDAS;01/01/2004;-9;2004;1
Ushuaia;USO RESIDENCIAL;01/01/2004;-9;2004;1
Ushuaia;USO GENERAL;01/01/2004;-9;2004;1
Ushuaia;ALUMB.PUBLICO;01/01/2004;444808;2004;1
Tolhuin;USO RESIDENCIAL;01/01/2004;-9;2004;1
Tolhuin;USO GENERAL;01/01/2004;-9;2004;1
Tolhuin;MEDIANAS DEMANDAS;01/01/2004;-9;2004;1
Tolhuin;GRANDES DEMANDAS;01/01/2004;-9;2004;1
Tolhuin;ALUMB.PUBLICO;01/01/2004;-9;2004;1
Río Grande;COMERCIAL;01/02/2004;1526296;2004;2
Río Grande;INDUSTRIAL;01/02/2004;4319744;2004;2
Río Grande;OFICIAL;01/02/2004;950522;2004;2
Río Grande;RESIDENCIAL;01/02/2004;2533116;2004;2
Río Grande;PROMOCIONAL;01/02/2004;-9;2004;2
Río Grande;ALUMB.PUBLICO;01/02/2004;364902;2004;2
Río Grande;LUZ DE OBRA;01/02/2004;237621;2004;2
Río Grande;JUB. Y PENS.;01/02/2004;-9;2004;2
Río Grande;BASE NAVAL;01/02/2004;-9;2004;2
Río Grande;GRANES DEMANDAS;01/02/2004;-9;2004;2
Río Grande;MEDIANAS DEMANDAS;01/02/2004;-9;2004;2
Río Grande;SERVICIO RESIDENCIAL;01/02/2004;-9;2004;2
Río Grande;USO GENERAL;01/02/2004;-9;2004;2
Ushuaia;COMERCIAL;01/02/2004;2325161;2004;2
Ushuaia;INDUSTRIAL;01/02/2004;3580571;2004;2
Ushuaia;OFICIAL;01/02/2004;619896;2004;2
Ushuaia;RESIDENCIAL;01/02/2004;2863654;2004;2
Ushuaia;PROMOCIONAL;01/02/2004;-9;2004;2
Ushuaia;LUZ DE OBRA;01/02/2004;-9;2004;2
Ushuaia;BASE NAVAL;01/02/2004;-9;2004;2
Ushuaia;SERVICIOS SANITARIOS (3);01/02/2004;-9;2004;2
Ushuaia;ALUMB.PUBLICO;01/02/2004;-9;2004;2
Ushuaia;GRANES DEMANDAS;01/02/2004;-9;2004;2
Ushuaia;MEDIANAS DEMANDAS;01/02/2004;-9;2004;2
Ushuaia;USO RESIDENCIAL;01/02/2004;-9;2004;2
Ushuaia;USO GENERAL;01/02/2004;-9;2004;2
Ushuaia;ALUMB.PUBLICO;01/02/2004;504734;2004;2
Tolhuin;USO RESIDENCIAL;01/02/2004;-9;2004;2
Tolhuin;USO GENERAL;01/02/2004;-9;2004;2
Tolhuin;MEDIANAS DEMANDAS;01/02/2004;-9;2004;2
Tolhuin;GRANDES DEMANDAS;01/02/2004;-9;2004;2
Tolhuin;ALUMB.PUBLICO;01/02/2004;-9;2004;2
Río Grande;COMERCIAL;01/03/2004;1615458;2004;3
Río Grande;INDUSTRIAL;01/03/2004;4398940;2004;3
Río Grande;OFICIAL;01/03/2004;696898;2004;3
Río Grande;RESIDENCIAL;01/03/2004;2939296;2004;3
Río Grande;PROMOCIONAL;01/03/2004;-9;2004;3
Río Grande;ALUMB.PUBLICO;01/03/2004;484799;2004;3
Río Grande;LUZ DE OBRA;01/03/2004;262731;2004;3
Río Grande;JUB. Y PENS.;01/03/2004;-9;2004;3
Río Grande;BASE NAVAL;01/03/2004;-9;2004;3
Río Grande;GRANES DEMANDAS;01/03/2004;-9;2004;3
Río Grande;MEDIANAS DEMANDAS;01/03/2004;-9;2004;3
Río Grande;SERVICIO RESIDENCIAL;01/03/2004;-9;2004;3
Río Grande;USO GENERAL;01/03/2004;-9;2004;3
Ushuaia;COMERCIAL;01/03/2004;760813;2004;3
Ushuaia;INDUSTRIAL;01/03/2004;3568169;2004;3
Ushuaia;OFICIAL;01/03/2004;509204;2004;3
Ushuaia;RESIDENCIAL;01/03/2004;2462586;2004;3
Ushuaia;PROMOCIONAL;01/03/2004;-9;2004;3
Ushuaia;LUZ DE OBRA;01/03/2004;-9;2004;3
Ushuaia;BASE NAVAL;01/03/2004;-9;2004;3
Ushuaia;SERVICIOS SANITARIOS (3);01/03/2004;-9;2004;3
Ushuaia;ALUMB.PUBLICO;01/03/2004;-9;2004;3
Ushuaia;GRANES DEMANDAS;01/03/2004;-9;2004;3
Ushuaia;MEDIANAS DEMANDAS;01/03/2004;-9;2004;3
Ushuaia;USO RESIDENCIAL;01/03/2004;-9;2004;3
Ushuaia;USO GENERAL;01/03/2004;-9;2004;3
Ushuaia;ALUMB.PUBLICO;01/03/2004;688557;2004;3
Tolhuin;USO RESIDENCIAL;01/03/2004;-9;2004;3
Tolhuin;USO GENERAL;01/03/2004;-9;2004;3
Tolhuin;MEDIANAS DEMANDAS;01/03/2004;-9;2004;3
Tolhuin;GRANDES DEMANDAS;01/03/2004;-9;2004;3
Tolhuin;ALUMB.PUBLICO;01/03/2004;-9;2004;3
Río Grande;COMERCIAL;01/04/2004;1727571;2004;4
Río Grande;INDUSTRIAL;01/04/2004;4748214;2004;4
Río Grande;OFICIAL;01/04/2004;1246739;2004;4
Río Grande;RESIDENCIAL;01/04/2004;3206153;2004;4
Río Grande;PROMOCIONAL;01/04/2004;-9;2004;4
Río Grande;ALUMB.PUBLICO;01/04/2004;573641;2004;4
Río Grande;LUZ DE OBRA;01/04/2004;294528;2004;4
Río Grande;JUB. Y PENS.;01/04/2004;-9;2004;4
Río Grande;BASE NAVAL;01/04/2004;-9;2004;4
Río Grande;GRANES DEMANDAS;01/04/2004;-9;2004;4
Río Grande;MEDIANAS DEMANDAS;01/04/2004;-9;2004;4
Río Grande;SERVICIO RESIDENCIAL;01/04/2004;-9;2004;4
Río Grande;USO GENERAL;01/04/2004;-9;2004;4
Ushuaia;COMERCIAL;01/04/2004;2310639;2004;4
Ushuaia;INDUSTRIAL;01/04/2004;3395818;2004;4
Ushuaia;OFICIAL;01/04/2004;794817;2004;4
Ushuaia;RESIDENCIAL;01/04/2004;2960013;2004;4
Ushuaia;PROMOCIONAL;01/04/2004;-9;2004;4
Ushuaia;LUZ DE OBRA;01/04/2004;-9;2004;4
Ushuaia;BASE NAVAL;01/04/2004;-9;2004;4
Ushuaia;SERVICIOS SANITARIOS (3);01/04/2004;-9;2004;4
Ushuaia;ALUMB.PUBLICO;01/04/2004;-9;2004;4
Ushuaia;GRANES DEMANDAS;01/04/2004;-9;2004;4
Ushuaia;MEDIANAS DEMANDAS;01/04/2004;-9;2004;4
Ushuaia;USO RESIDENCIAL;01/04/2004;-9;2004;4
Ushuaia;USO GENERAL;01/04/2004;-9;2004;4
Ushuaia;ALUMB.PUBLICO;01/04/2004;807875;2004;4
Tolhuin;USO RESIDENCIAL;01/04/2004;-9;2004;4
Tolhuin;USO GENERAL;01/04/2004;-9;2004;4
Tolhuin;MEDIANAS DEMANDAS;01/04/2004;-9;2004;4
Tolhuin;GRANDES DEMANDAS;01/04/2004;-9;2004;4
Tolhuin;ALUMB.PUBLICO;01/04/2004;-9;2004;4
Río Grande;COMERCIAL;01/05/2004;1779647;2004;5
Río Grande;INDUSTRIAL;01/05/2004;4786981;2004;5
Río Grande;OFICIAL;01/05/2004;1273511;2004;5
Río Grande;RESIDENCIAL;01/05/2004;3294853;2004;5
Río Grande;PROMOCIONAL;01/05/2004;-9;2004;5
Río Grande;ALUMB.PUBLICO;01/05/2004;703584;2004;5
Río Grande;LUZ DE OBRA;01/05/2004;307834;2004;5
Río Grande;JUB. Y PENS.;01/05/2004;-9;2004;5
Río Grande;BASE NAVAL;01/05/2004;-9;2004;5
Río Grande;GRANES DEMANDAS;01/05/2004;-9;2004;5
Río Grande;MEDIANAS DEMANDAS;01/05/2004;-9;2004;5
Río Grande;SERVICIO RESIDENCIAL;01/05/2004;-9;2004;5
Río Grande;USO GENERAL;01/05/2004;-9;2004;5
Ushuaia;COMERCIAL;01/05/2004;878069;2004;5
Ushuaia;INDUSTRIAL;01/05/2004;2691953;2004;5
Ushuaia;OFICIAL;01/05/2004;672713;2004;5
Ushuaia;RESIDENCIAL;01/05/2004;3273023;2004;5
Ushuaia;PROMOCIONAL;01/05/2004;-9;2004;5
Ushuaia;LUZ DE OBRA;01/05/2004;-9;2004;5
Ushuaia;BASE NAVAL;01/05/2004;-9;2004;5
Ushuaia;SERVICIOS SANITARIOS (3);01/05/2004;-9;2004;5
Ushuaia;ALUMB.PUBLICO;01/05/2004;-9;2004;5
Ushuaia;GRANES DEMANDAS;01/05/2004;-9;2004;5
Ushuaia;MEDIANAS DEMANDAS;01/05/2004;-9;2004;5
Ushuaia;USO RESIDENCIAL;01/05/2004;-9;2004;5
Ushuaia;USO GENERAL;01/05/2004;-9;2004;5
Ushuaia;ALUMB.PUBLICO;01/05/2004;961369;2004;5
Tolhuin;USO RESIDENCIAL;01/05/2004;-9;2004;5
Tolhuin;USO GENERAL;01/05/2004;-9;2004;5
Tolhuin;MEDIANAS DEMANDAS;01/05/2004;-9;2004;5
Tolhuin;GRANDES DEMANDAS;01/05/2004;-9;2004;5
Tolhuin;ALUMB.PUBLICO;01/05/2004;-9;2004;5
Río Grande;COMERCIAL;01/06/2004;1886958;2004;6
Río Grande;INDUSTRIAL;01/06/2004;4786802;2004;6
Río Grande;OFICIAL;01/06/2004;1382136;2004;6
Río Grande;RESIDENCIAL;01/06/2004;3536312;2004;6
Río Grande;PROMOCIONAL;01/06/2004;-9;2004;6
Río Grande;ALUMB.PUBLICO;01/06/2004;813083;2004;6
Río Grande;LUZ DE OBRA;01/06/2004;343056;2004;6
Río Grande;JUB. Y PENS.;01/06/2004;-9;2004;6
Río Grande;BASE NAVAL;01/06/2004;-9;2004;6
Río Grande;GRANES DEMANDAS;01/06/2004;-9;2004;6
Río Grande;MEDIANAS DEMANDAS;01/06/2004;-9;2004;6
Río Grande;SERVICIO RESIDENCIAL;01/06/2004;-9;2004;6
Río Grande;USO GENERAL;01/06/2004;-9;2004;6
Ushuaia;COMERCIAL;01/06/2004;2351271;2004;6
Ushuaia;INDUSTRIAL;01/06/2004;2949149;2004;6
Ushuaia;OFICIAL;01/06/2004;855820;2004;6
Ushuaia;RESIDENCIAL;01/06/2004;3179720;2004;6
Ushuaia;PROMOCIONAL;01/06/2004;-9;2004;6
Ushuaia;LUZ DE OBRA;01/06/2004;-9;2004;6
Ushuaia;BASE NAVAL;01/06/2004;-9;2004;6
Ushuaia;SERVICIOS SANITARIOS (3);01/06/2004;-9;2004;6
Ushuaia;ALUMB.PUBLICO;01/06/2004;-9;2004;6
Ushuaia;GRANES DEMANDAS;01/06/2004;-9;2004;6
Ushuaia;MEDIANAS DEMANDAS;01/06/2004;-9;2004;6
Ushuaia;USO RESIDENCIAL;01/06/2004;-9;2004;6
Ushuaia;USO GENERAL;01/06/2004;-9;2004;6
Ushuaia;ALUMB.PUBLICO;01/06/2004;1041225;2004;6
Tolhuin;USO RESIDENCIAL;01/06/2004;-9;2004;6
Tolhuin;USO GENERAL;01/06/2004;-9;2004;6
Tolhuin;MEDIANAS DEMANDAS;01/06/2004;-9;2004;6
Tolhuin;GRANDES DEMANDAS;01/06/2004;-9;2004;6
Tolhuin;ALUMB.PUBLICO;01/06/2004;-9;2004;6
Río Grande;COMERCIAL;01/07/2004;1929420;2004;7
Río Grande;INDUSTRIAL;01/07/2004;4872728;2004;7
Río Grande;OFICIAL;01/07/2004;1219840;2004;7
Río Grande;RESIDENCIAL;01/07/2004;3461078;2004;7
Río Grande;PROMOCIONAL;01/07/2004;-9;2004;7
Río Grande;ALUMB.PUBLICO;01/07/2004;824278;2004;7
Río Grande;LUZ DE OBRA;01/07/2004;332089;2004;7
Río Grande;JUB. Y PENS.;01/07/2004;-9;2004;7
Río Grande;BASE NAVAL;01/07/2004;-9;2004;7
Río Grande;GRANES DEMANDAS;01/07/2004;-9;2004;7
Río Grande;MEDIANAS DEMANDAS;01/07/2004;-9;2004;7
Río Grande;SERVICIO RESIDENCIAL;01/07/2004;-9;2004;7
Río Grande;USO GENERAL;01/07/2004;-9;2004;7
Ushuaia;COMERCIAL;01/07/2004;903322;2004;7
Ushuaia;INDUSTRIAL;01/07/2004;27260132;2004;7
Ushuaia;OFICIAL;01/07/2004;651650;2004;7
Ushuaia;RESIDENCIAL;01/07/2004;3545732;2004;7
Ushuaia;PROMOCIONAL;01/07/2004;-9;2004;7
Ushuaia;LUZ DE OBRA;01/07/2004;-9;2004;7
Ushuaia;BASE NAVAL;01/07/2004;-9;2004;7
Ushuaia;SERVICIOS SANITARIOS (3);01/07/2004;-9;2004;7
Ushuaia;ALUMB.PUBLICO;01/07/2004;-9;2004;7
Ushuaia;GRANES DEMANDAS;01/07/2004;-9;2004;7
Ushuaia;MEDIANAS DEMANDAS;01/07/2004;-9;2004;7
Ushuaia;USO RESIDENCIAL;01/07/2004;-9;2004;7
Ushuaia;USO GENERAL;01/07/2004;-9;2004;7
Ushuaia;ALUMB.PUBLICO;01/07/2004;1069460;2004;7
Tolhuin;USO RESIDENCIAL;01/07/2004;-9;2004;7
Tolhuin;USO GENERAL;01/07/2004;-9;2004;7
Tolhuin;MEDIANAS DEMANDAS;01/07/2004;-9;2004;7
Tolhuin;GRANDES DEMANDAS;01/07/2004;-9;2004;7
Tolhuin;ALUMB.PUBLICO;01/07/2004;-9;2004;7
Río Grande;COMERCIAL;01/08/2004;1994248;2004;8
Río Grande;INDUSTRIAL;01/08/2004;4696632;2004;8
Río Grande;OFICIAL;01/08/2004;1321063;2004;8
Río Grande;RESIDENCIAL;01/08/2004;3518272;2004;8
Río Grande;PROMOCIONAL;01/08/2004;-9;2004;8
Río Grande;ALUMB.PUBLICO;01/08/2004;715462;2004;8
Río Grande;LUZ DE OBRA;01/08/2004;346020;2004;8
Río Grande;JUB. Y PENS.;01/08/2004;-9;2004;8
